ID,linear activation function,rectified linear unit,sigmoid,gaussian error linear unit,softmax,hyperbolic tangent function,softsign function,exponential linear unit,leaky rectified linear unit
10050776001,0,1,0,0,1,0,0,0,0
10050801001,0,0,1,0,1,0,0,0,0
10050806001,0,1,0,0,0,0,0,0,0
10050808001,0,0,0,0,1,0,0,0,0
10050829001,0,1,0,0,0,0,0,0,0
10050835001,0,1,0,0,0,0,0,0,0
10050846001,0,1,1,0,1,0,0,0,0
10050891001,0,0,1,0,0,0,0,0,0
10050897001,0,0,0,0,1,1,0,0,0
10050916001,0,0,0,0,0,1,0,0,0
10050920001,0,1,0,0,0,0,0,0,0
10050930001,0,0,0,0,0,1,0,0,0
10050932001,0,0,1,0,0,0,0,0,0
10050933001,0,1,0,0,0,0,0,0,0
10050938001,0,1,0,0,0,0,0,0,0
10050983001,0,1,0,0,0,1,0,0,0
10050985001,0,0,0,0,0,1,0,0,0
10051005001,0,0,0,0,1,0,0,0,0
10051012001,0,1,0,0,0,0,0,0,0
10051035001,0,1,0,0,0,0,0,0,0
10051059001,0,0,0,0,1,0,0,0,0
10051065001,0,1,1,0,0,0,0,0,0
10051074001,0,0,1,0,0,1,0,0,0
10051079001,0,0,1,0,0,0,0,0,0
10051088001,0,1,0,0,0,0,0,0,0
10051094001,0,0,0,0,0,1,0,0,0
10051095001,0,1,0,0,1,0,0,0,0
10051102001,0,0,0,0,1,0,0,0,0
10051103001,0,1,0,0,1,0,0,0,0
10051108001,0,1,0,0,1,0,0,0,0
10051121001,0,1,1,0,0,0,0,0,0
10051134001,0,1,0,0,1,0,0,0,0
10051138001,0,1,0,0,0,0,0,0,0
10051166001,0,1,0,0,0,0,0,0,0
10051189001,0,0,0,0,1,0,0,0,0
10051193001,0,1,0,0,0,0,0,0,0
10051194001,0,1,0,0,0,0,0,0,0
10051199001,0,0,1,0,0,0,0,0,0
10051205001,0,1,0,0,0,0,0,0,0
10051209001,0,0,1,0,0,0,0,1,0
10051224001,0,0,1,0,0,0,0,0,0
10051225001,0,1,1,0,0,1,0,0,0
10051227001,0,0,1,0,1,0,0,0,0
10051246001,0,0,0,0,1,0,0,1,0
10051248001,0,1,0,0,1,0,0,0,0
10051270001,0,1,0,0,1,0,0,0,0
10051285001,0,0,1,0,0,0,0,0,0
10051288001,0,1,0,0,1,0,0,0,0
10051361001,0,1,0,0,1,0,0,0,0
10051369001,0,0,0,0,0,1,0,0,0
10051398001,0,1,0,0,0,0,0,0,0
10051425001,0,1,0,0,0,0,0,0,0
10051447001,0,1,0,0,0,0,0,0,0
10051455001,0,1,1,0,1,0,0,0,0
10051459001,0,1,1,0,1,1,0,0,0
10051462001,0,1,0,0,0,0,0,0,0
10051490001,0,1,0,0,1,0,0,0,0
10051499001,0,1,0,0,0,0,0,0,0
10051518001,0,1,0,0,0,0,0,0,0
10051551001,0,1,0,0,1,0,0,0,0
10051558001,0,1,0,0,0,0,0,1,0
10051559001,0,1,0,0,0,0,0,1,0
10051572001,0,0,0,0,1,0,0,0,0
10051585001,0,1,0,0,0,0,0,0,0
10051611001,0,1,0,0,0,0,0,0,0
10051621001,0,0,1,0,0,1,0,0,0
10051622001,0,1,1,0,0,0,0,0,0
10051623001,0,0,1,0,1,0,0,0,0
10051646001,0,1,0,0,0,0,0,0,0
10051657001,0,0,0,0,1,0,0,0,0
10051669001,0,0,1,0,1,0,0,0,0
10051686001,0,0,0,0,1,0,0,0,0
10051693001,0,1,0,0,0,0,0,0,0
10051706001,0,1,0,0,0,0,0,0,0
10051709001,0,0,0,0,1,0,0,0,0
10051734001,0,1,0,0,0,0,0,0,0
10051747001,0,1,1,0,1,1,0,0,0
10051763001,0,0,1,0,0,0,0,0,0
10051772001,0,1,0,0,0,0,0,0,0
10051778001,0,0,1,0,0,0,0,0,0
10051804001,0,0,0,0,1,0,0,0,0
10051818001,0,0,0,0,1,1,0,0,0
10051824001,0,0,0,0,1,1,0,0,0
10051825001,0,1,0,0,1,0,0,0,0
10051846001,0,1,0,0,1,0,0,0,0
10051856001,0,0,1,0,1,0,0,0,0
10051862001,0,0,0,0,1,0,0,0,0
10051890001,0,0,1,0,1,0,0,0,0
10051894001,0,1,1,0,0,0,0,0,0
10051895001,0,0,0,0,1,0,0,0,0
10051922001,0,1,0,0,0,0,0,0,0
10051928001,0,0,0,0,1,0,0,0,0
10051953001,0,1,1,0,0,0,0,0,0
10052014001,0,1,1,0,0,0,0,0,0
10052022001,0,1,0,0,0,0,0,0,0
10052034001,0,1,0,0,0,0,0,0,0
10052042001,0,0,0,0,1,0,0,0,0
10052057001,0,0,0,0,1,0,0,0,0
10052063001,0,0,0,0,1,0,0,0,0
10052083001,0,1,0,0,0,0,0,0,0
10052084001,0,0,0,0,1,0,0,0,0
10052094001,0,0,1,0,1,0,0,0,0
10052100001,0,0,1,0,0,0,0,0,0
10052111001,0,0,1,0,1,0,0,0,0
10052116001,0,1,0,0,0,0,0,0,0
10052126001,0,1,0,0,0,0,0,0,0
10052141001,0,0,0,0,1,0,0,0,0
10052190001,0,1,0,0,1,0,0,0,0
10052191001,0,1,0,0,1,0,0,0,0
10052197001,0,1,0,0,0,0,0,0,0
10052200001,0,1,1,0,0,1,0,0,0
10052207001,0,0,1,0,0,0,0,0,0
10052221001,0,0,0,0,1,0,0,0,0
10052250001,0,1,0,0,0,0,0,0,0
10052266001,0,1,0,0,0,0,0,0,0
10052269001,0,0,0,0,1,0,0,0,0
10052327001,0,1,1,0,0,1,0,0,0
10052351001,0,0,1,0,0,0,0,0,0
10052360001,0,1,1,0,0,1,0,0,0
10052394001,0,1,1,0,0,0,0,0,0
10052407001,0,1,0,0,1,0,0,0,0
10052421001,0,0,0,0,1,0,0,0,0
10052473001,0,1,1,0,0,1,0,0,0
10052479001,0,0,0,0,1,0,0,0,0
10052489001,0,0,0,0,1,0,0,0,0
10052493001,0,1,0,0,0,0,0,0,0
10052563001,0,1,0,0,1,0,0,0,0
10052573001,0,0,0,0,1,0,0,0,0
10052624001,0,0,0,0,1,0,0,0,0
10052633001,0,1,0,0,0,0,0,0,0
10052645001,0,1,1,0,1,1,0,0,0
10052669001,0,1,0,0,0,0,0,0,0
10052674001,0,0,0,0,1,0,0,1,0
10052694001,0,1,0,0,0,0,0,0,0
10052719001,0,1,1,0,0,0,0,0,0
10052726001,0,0,1,0,0,0,0,0,0
10052728001,0,0,0,0,1,0,0,0,0
10052731001,0,0,0,0,1,0,0,0,0
10052740001,0,1,1,0,0,0,0,0,0
10052745001,0,1,0,0,0,0,0,0,0
10052753001,0,0,0,0,1,0,0,0,0
10052782001,0,1,1,0,0,0,0,0,0
10052792001,0,1,0,0,0,0,0,0,0
10052826001,0,1,0,0,1,0,0,0,0
10052889001,0,0,0,0,1,0,0,0,0
10052925001,0,0,1,0,0,0,0,0,0
10052932001,0,1,0,0,0,0,0,0,0
10052957001,0,0,0,0,1,0,0,0,0
10052964001,0,1,0,0,1,0,0,0,0
10052967001,0,1,0,0,0,0,0,0,0
10053010001,0,1,0,0,0,1,0,0,0
10053049001,0,0,0,0,1,0,0,0,0
10053050001,0,1,0,0,1,0,0,0,0
10053072001,0,1,0,0,0,0,0,0,0
10053077001,0,1,1,0,0,1,0,0,0
10053090001,0,0,0,0,1,0,0,0,0
10053097001,0,0,0,0,1,0,0,0,0
10053106001,0,1,0,0,0,0,0,0,0
10053144001,0,1,1,0,0,0,0,0,0
10053150001,0,0,1,0,0,0,0,0,0
10053153001,0,0,1,0,1,0,0,0,0
10053167001,0,1,1,0,1,0,0,0,0
10053177001,0,1,1,0,0,0,0,0,0
10053185001,0,1,0,0,0,0,0,0,0
10053198001,0,0,1,0,0,0,0,0,0
10053213001,0,1,0,0,0,0,0,0,0
10053225001,0,1,0,0,0,0,0,0,0
10053232001,0,1,0,0,1,0,0,0,0
10053235001,0,1,0,0,0,0,0,0,0
10053245001,0,0,0,0,1,0,0,0,0
10053327001,0,0,1,0,1,0,0,0,0
10053330001,0,1,0,0,1,0,0,0,0
10053365001,0,0,0,0,1,0,0,0,0
10053390001,0,0,0,0,1,0,0,0,0
10053399001,0,1,0,0,0,0,0,0,0
10053404001,0,1,0,0,1,0,0,0,0
10053408001,0,1,0,0,1,1,0,0,0
10053412001,0,1,0,0,0,0,0,0,0
10053418001,0,0,1,0,0,0,0,0,0
10053447001,0,1,0,0,1,0,0,0,0
10053470001,0,0,1,0,0,0,0,0,0
10053479001,0,0,0,0,1,0,0,0,0
10053490001,0,1,1,0,0,0,0,0,0
10053493001,0,1,1,0,0,1,0,0,0
10053498001,0,0,1,0,1,0,0,0,0
10053510001,0,1,1,0,0,1,0,0,0
10053516001,0,0,0,0,1,0,0,0,0
10053546001,0,0,1,0,0,0,0,1,0
10053596001,0,0,1,0,0,0,0,0,0
10053642001,0,0,1,0,1,0,0,0,0
10053652001,0,0,0,0,0,1,0,0,0
10053675001,0,0,1,0,1,0,0,0,0
10053703001,0,1,0,0,1,0,0,0,0
10053765001,0,0,1,0,0,0,0,0,0
10053789001,0,0,1,0,0,0,0,0,0
10053809001,0,0,0,0,1,0,0,0,0
10053822001,0,1,1,0,1,1,0,0,0
10053837001,0,1,0,0,1,1,0,0,0
10053844001,0,0,1,0,1,0,0,0,0
10053860001,0,1,0,0,1,0,0,0,0
10053884001,0,1,0,0,1,0,0,0,0
10053885001,0,1,0,0,1,0,0,0,0
10053887001,0,1,0,0,1,0,0,0,0
10053890001,0,1,1,0,1,1,0,0,0
10053907001,0,0,1,0,1,1,0,0,0
10053926001,0,1,0,0,1,0,0,0,0
10053972001,0,1,1,0,1,0,0,0,0
10053986001,0,0,0,0,1,0,0,0,0
10053987001,0,1,1,0,1,1,0,0,0
10053994001,0,1,0,0,1,0,0,0,0
10054017001,0,0,1,0,0,0,0,0,0
10054052001,0,1,0,0,1,0,0,0,0
10054102001,0,0,1,0,1,1,0,0,0
10054104001,0,1,1,0,1,1,0,0,0
10054169001,0,0,1,0,1,0,0,0,0
10054195001,0,1,0,0,0,0,0,0,0
10054212001,0,0,0,0,1,0,0,0,0
10054220001,0,1,0,0,1,0,0,0,0
10054263001,0,0,0,0,1,0,0,0,0
10054271001,0,0,0,0,0,1,0,0,0
10054275001,0,0,1,0,0,0,0,0,0
10054284001,0,0,1,0,0,0,0,0,0
10054290001,0,1,0,0,0,0,0,0,0
10054326001,0,1,0,0,0,1,0,0,0
10054334001,0,0,1,0,0,0,0,0,0
10054344001,0,1,0,0,0,0,0,0,0
10054353001,0,1,0,0,1,0,0,0,0
10054367001,0,1,1,0,0,1,0,1,0
10054393001,0,1,0,0,1,1,0,0,0
10054417001,0,0,0,0,1,0,0,0,0
10054436001,0,0,1,0,1,0,0,0,0
10054473001,0,0,1,0,0,1,0,0,0
10054581001,0,1,0,0,0,0,0,0,0
10054589001,0,1,0,0,0,1,0,0,0
10054612001,0,0,0,0,0,1,0,0,0
10054623001,0,0,0,0,1,0,0,0,0
10054641001,0,1,0,0,1,0,0,0,0
10054687001,0,0,1,0,0,0,0,0,0
10054694001,0,0,0,0,1,0,0,0,0
10054718001,0,0,1,0,0,1,0,1,0
10054729001,0,0,0,0,1,0,0,0,0
10054812001,0,1,0,0,1,0,0,0,0
10054822001,0,0,1,0,0,0,0,0,0
10054860001,0,1,0,0,0,0,0,0,0
10054867001,0,1,0,0,0,0,0,0,0
10054876001,0,1,1,0,1,0,0,0,0
10054880001,0,0,1,0,0,0,0,0,0
10054894001,0,1,0,0,0,0,0,0,0
10054896001,0,1,0,0,0,0,0,0,0
10054918001,0,1,0,0,1,0,0,0,0
10054938001,0,1,0,0,0,0,0,0,0
10054939001,0,1,0,0,1,0,0,0,0
10054966001,0,0,0,0,1,0,0,0,0
10054983001,0,1,0,0,0,1,0,0,0
10055053001,0,0,1,0,1,0,0,0,0
10055067001,0,1,0,0,1,0,0,0,0
10055070001,0,1,1,0,1,1,0,0,0
10055098001,0,1,1,0,0,0,0,0,0
10055121001,0,1,0,0,1,0,0,0,0
10055135001,0,0,0,0,1,0,0,0,0
10055142001,0,0,0,0,1,0,0,0,0
10055147001,0,0,1,0,0,0,0,0,0
10055178001,0,1,1,0,0,0,0,0,0
10055202001,0,0,1,0,0,0,0,0,0
10055226001,0,0,0,0,1,1,0,0,0
10055249001,0,0,1,0,0,0,0,0,0
10055262001,0,0,1,0,0,0,0,0,0
10055267001,0,1,0,0,1,0,0,0,0
10055288001,0,1,1,0,0,0,0,0,0
10055310001,0,1,0,0,0,0,0,0,0
10055312001,0,1,1,0,0,1,0,0,0
10055315001,0,1,1,0,0,0,0,0,0
10055331001,0,0,0,0,1,0,0,0,0
10055356001,0,0,1,0,0,0,0,0,0
10055364001,0,0,1,0,0,0,0,0,0
10055399001,0,0,1,0,0,0,0,0,0
10055405001,0,1,1,0,0,0,0,0,0
10055425001,0,1,0,0,0,0,0,0,0
10055427001,0,0,0,0,1,0,0,0,0
10055431001,0,1,1,0,0,0,0,0,0
10055465001,0,1,1,0,0,0,0,0,0
10055473001,0,0,1,0,0,0,0,0,0
10055491001,0,1,1,0,0,0,0,0,0
10055496001,0,0,0,0,1,0,0,0,0
10055497001,0,1,0,0,0,1,0,0,0
10055498001,0,0,1,0,0,1,0,0,0
10055523001,0,0,1,0,1,0,0,0,0
10055529001,0,0,0,0,0,1,0,0,0
10055550001,0,0,1,0,0,0,0,1,0
10055563001,0,0,0,0,1,0,0,0,0
10055576001,0,0,0,0,1,0,0,0,0
10055578001,0,0,0,0,1,0,0,0,0
10055595001,0,0,0,0,1,0,0,0,0
10055598001,0,1,0,0,0,0,0,0,0
10055619001,0,0,1,0,1,0,0,0,0
10055637001,0,1,0,0,0,0,0,0,0
10055666001,0,0,1,0,0,0,0,0,0
10055674001,0,1,0,0,0,0,0,0,0
10055732001,0,0,1,0,0,0,0,0,0
10055740001,0,0,0,0,1,0,0,0,0
10055784001,0,1,1,0,1,0,0,0,0
10055814001,0,0,0,0,0,0,0,1,0
10055831001,0,0,1,0,0,0,0,0,0
10055833001,0,1,0,0,0,0,0,0,0
10055855001,0,0,1,0,0,0,0,0,0
10055874001,0,1,0,0,1,0,0,0,0
10055878001,0,0,0,0,1,0,0,0,0
10055889001,0,1,1,0,1,1,0,0,0
10055892001,0,1,1,0,0,1,0,0,0
10055937001,0,1,0,0,1,0,0,0,0
10055939001,0,0,1,0,0,0,0,0,0
10055952001,0,0,0,0,1,0,0,0,0
10055964001,0,0,1,0,0,0,0,0,0
10055995001,0,1,0,0,0,0,0,0,0
10056000001,0,0,0,0,1,0,0,0,0
10056002001,0,0,0,0,1,0,0,0,0
10056008001,0,0,0,0,0,1,0,0,0
10056017001,0,0,0,0,0,1,0,0,0
10056040001,0,1,1,0,1,1,0,0,0
10056047001,0,0,0,0,1,0,0,0,0
10056048001,0,1,1,0,0,0,0,0,0
10056071001,0,1,0,0,0,1,0,0,0
10056094001,0,1,0,0,0,0,0,0,0
10056106001,0,1,1,0,0,0,0,0,0
10056108001,0,1,0,0,0,0,0,0,0
10056122001,0,1,0,0,0,0,0,0,0
10056125001,0,1,0,0,1,1,0,0,0
10056129001,0,1,1,0,0,0,0,0,0
10056130001,0,0,0,0,1,0,0,0,0
10056136001,0,1,0,0,0,0,0,0,0
10056167001,0,1,1,0,1,0,0,0,0
10056205001,0,0,1,0,0,0,0,0,0
10056213001,0,1,0,0,0,0,0,0,0
10056240001,0,1,0,0,0,0,0,0,0
10056244001,0,1,1,0,1,1,0,0,0
10056251001,0,0,1,0,0,0,0,0,0
10056269001,0,0,0,0,0,1,0,0,0
10056289001,0,1,1,0,1,0,0,0,0
10056302001,0,0,1,0,0,0,0,0,0
10056316001,0,1,0,0,1,0,0,0,0
10056319001,0,1,0,0,0,0,0,0,0
10056334001,0,1,1,0,0,0,0,0,0
10056345001,0,0,0,0,1,0,0,0,0
10056370001,0,1,0,0,1,1,0,0,0
10056377001,0,1,0,0,0,0,0,0,0
10056382001,0,0,1,0,1,0,0,0,0
10056389001,0,0,0,0,0,1,0,0,0
10056421001,0,0,1,0,0,1,0,0,0
10056423001,0,0,0,0,1,0,0,0,0
10056435001,0,1,0,0,1,0,0,0,0
10056453001,0,0,1,0,1,0,0,0,0
10056472001,0,1,1,0,0,0,0,0,0
10056476001,0,0,1,0,0,0,0,0,0
10056503001,0,0,1,0,0,0,0,0,0
10056527001,0,1,1,0,0,0,0,0,0
10056532001,0,1,1,0,1,0,0,0,0
10056544001,0,0,0,0,0,1,0,0,0
10056554001,0,0,0,0,1,0,0,0,0
10056556001,0,0,0,0,1,0,0,0,0
10056569001,0,1,0,0,1,0,0,0,0
10056578001,0,1,0,0,0,0,0,0,0
10056586001,0,1,1,0,0,1,0,0,0
10056590001,0,0,0,0,0,1,0,0,0
10056606001,0,1,0,0,0,0,0,0,0
10056630001,0,0,0,0,0,0,0,1,0
10056631001,0,1,0,0,0,0,0,0,0
10056637001,0,1,1,0,0,0,0,0,0
10056674001,0,1,1,0,0,0,0,0,0
10056678001,0,1,0,0,0,0,0,0,0
10056730001,0,0,0,0,1,0,0,0,0
10056732001,0,0,0,0,1,0,0,0,0
10056744001,0,1,1,0,0,0,0,0,0
10056753001,0,0,0,0,1,0,0,1,0
10056756001,0,0,1,0,1,0,0,0,0
10056773001,0,1,0,0,0,0,0,0,0
10056787001,0,0,1,0,0,0,0,0,0
10056806001,0,1,0,0,1,0,0,0,0
10056822001,0,1,0,0,0,0,0,0,0
10056839001,0,1,0,0,0,0,0,0,0
10056850001,0,0,0,0,1,0,0,0,0
10056876001,0,0,1,0,0,0,0,0,0
10056880001,0,1,0,0,1,0,0,0,0
10056881001,0,0,1,0,0,0,0,0,0
10056884001,0,0,1,0,1,0,0,0,0
10056895001,0,0,0,0,1,0,0,0,0
10056919001,0,0,0,0,1,0,0,0,0
10056929001,0,0,1,0,0,0,0,0,0
10056943001,0,1,1,0,0,0,0,0,0
10056946001,0,0,0,0,1,0,0,0,0
10056950001,0,1,1,0,1,0,0,0,0
10056960001,0,1,1,0,0,0,0,0,0
10056965001,0,0,0,0,1,0,0,0,0
10057000001,0,1,1,0,0,0,0,0,0
10057003001,0,1,0,0,0,0,0,0,0
10057011001,1,0,0,0,0,0,0,0,0
10057057001,0,0,0,0,1,0,0,0,0
10057060001,0,1,0,0,0,0,0,0,0
10057061001,0,1,0,0,0,1,0,0,0
10057067001,0,1,0,0,0,1,0,0,0
10057085001,0,0,0,0,1,0,0,0,0
10057092001,0,1,0,0,0,0,0,0,0
10057096001,0,0,1,0,0,0,0,0,0
10057112001,0,1,0,0,1,0,0,1,0
10057124001,0,1,0,0,0,0,0,0,0
10057125001,0,0,0,0,1,0,0,0,0
10057149001,0,1,1,0,0,0,0,0,0
10057156001,0,0,1,0,0,0,0,0,0
10057170001,0,0,0,0,1,0,0,0,0
10057180001,0,1,0,0,1,0,0,0,0
10057202001,0,1,0,0,0,0,0,0,0
10057204001,0,0,1,0,0,0,0,0,0
10057218001,0,0,0,0,1,0,0,0,0
10057225001,0,0,1,0,0,0,0,0,0
10057236001,0,1,1,0,1,1,0,0,0
10057250001,0,0,1,0,0,0,0,0,0
10057251001,0,0,0,0,1,0,0,0,0
10057252001,0,1,1,0,1,0,0,0,0
10057255001,0,1,1,0,0,0,0,0,0
10057264001,0,0,1,0,0,0,0,0,0
10057296001,0,1,0,0,1,0,0,0,0
10057310001,0,1,0,0,0,0,0,0,0
10057339001,0,1,0,0,0,0,0,0,0
10057344001,0,1,0,0,0,0,0,0,0
10057350001,0,1,1,0,0,0,0,0,0
10057355001,0,0,1,0,1,0,0,0,0
10057358001,0,0,1,0,1,1,0,0,0
10057366001,0,0,1,0,0,1,0,0,0
10057369001,0,0,0,0,0,1,0,0,0
10057375001,0,1,0,0,1,0,0,0,0
10057377001,0,0,0,0,1,0,0,0,0
10057380001,0,1,1,0,0,0,0,0,0
10057381001,0,0,1,0,1,0,0,0,0
10057385001,0,0,0,0,1,0,0,0,0
10057414001,0,1,0,0,0,0,0,0,0
10057415001,0,1,1,0,1,0,0,0,0
10057439001,0,0,1,0,0,0,0,0,0
10057458001,0,0,0,0,1,0,0,0,0
10057482001,0,0,1,0,0,0,0,0,0
10057486001,0,1,0,0,0,0,0,0,0
10057492001,0,0,0,0,1,0,0,0,0
10057520001,0,0,1,0,0,0,0,0,0
10057528001,0,0,0,0,1,0,0,0,0
10057529001,0,0,0,0,0,1,0,0,0
10057534001,0,0,1,0,0,0,0,0,0
10057545001,0,1,0,0,0,0,0,0,0
10057546001,0,1,0,0,1,0,0,0,0
10057556001,0,0,1,0,1,0,0,0,0
10057575001,0,0,0,0,1,0,0,0,0
10057584001,0,0,1,0,0,0,0,0,0
10057591001,0,1,1,0,1,0,0,0,0
10057610001,0,0,0,0,1,0,0,0,0
10057620001,0,0,1,0,0,0,0,0,0
10057624001,0,1,0,0,1,0,0,0,0
10057674001,0,1,0,0,0,0,0,0,0
10057682001,0,0,1,0,1,1,0,0,0
10057691001,0,1,0,0,0,0,0,0,0
10057696001,0,1,1,0,0,0,0,0,0
10057736001,0,1,1,0,1,0,0,0,0
10057742001,0,1,0,0,1,0,0,0,0
10057755001,0,0,1,0,0,0,0,0,0
10057756001,0,0,0,0,1,0,0,0,0
10057773001,0,1,0,0,0,0,0,0,0
10057788001,0,1,0,0,0,0,0,0,0
10057792001,0,1,0,0,0,0,0,0,0
10057797001,0,1,0,0,1,0,0,0,0
10057814001,0,0,1,0,1,0,0,0,0
10057829001,0,1,0,0,0,1,0,0,0
10057830001,0,1,0,0,0,0,0,0,0
10057835001,0,1,1,0,1,1,0,0,0
10057837001,0,1,0,0,1,0,0,0,0
10057845001,0,0,0,0,1,0,0,0,0
10057847001,0,0,1,0,0,0,0,0,0
10057848001,0,0,0,0,1,0,0,1,0
10057855001,0,1,0,0,1,0,0,0,0
10057857001,0,0,0,0,1,0,0,0,0
10057864001,0,1,0,0,0,0,0,0,0
10057869001,0,1,1,0,0,1,0,0,0
10057870001,0,1,0,0,0,1,0,0,0
10057877001,0,0,0,0,1,0,0,0,0
10057881001,0,1,0,0,0,1,0,0,0
10057892001,0,1,1,0,0,0,0,0,0
10057893001,0,1,0,0,0,1,0,0,0
10057904001,0,0,1,0,1,0,0,0,0
10057905001,0,0,1,0,0,0,0,0,0
10057911001,0,1,0,0,0,0,0,0,0
10057920001,0,0,0,0,1,0,0,0,0
10057925001,0,1,1,0,0,0,0,0,0
10057943001,0,0,1,0,0,0,0,0,0
10057948001,0,0,1,0,0,0,0,0,0
10057962001,0,0,1,0,0,0,0,0,0
10057967001,0,0,0,0,1,0,0,0,0
10057970001,0,0,0,0,1,0,0,0,0
10057976001,0,1,0,0,0,0,0,0,0
10057984001,0,0,0,0,1,0,0,0,0
10057985001,0,0,0,0,1,0,0,0,0
10057987001,0,1,0,0,1,1,0,0,0
10057999001,0,1,1,0,1,0,0,0,0
10058017001,0,1,0,0,1,1,0,0,0
10058024001,0,0,0,0,1,1,0,0,0
10058049001,0,1,0,0,0,0,0,0,0
10058059001,0,1,0,0,1,0,0,0,0
10058064001,0,0,1,0,0,0,0,0,0
10058065001,0,1,0,0,0,0,0,0,0
10058086001,0,0,0,0,0,1,0,0,0
10058098001,0,0,1,0,0,0,0,0,0
10058104001,0,0,1,0,0,0,0,0,0
10058114001,0,0,0,0,1,0,0,0,0
10058128001,0,0,0,0,1,0,0,0,0
10058132001,0,0,1,0,1,0,0,0,0
10058135001,0,1,0,0,0,0,0,0,0
10058141001,0,0,0,0,1,0,0,0,0
10058148001,0,1,1,0,1,0,0,0,0
10058149001,0,0,0,0,1,0,0,0,0
10058153001,0,0,0,0,1,0,0,0,0
10058161001,0,1,0,0,0,0,0,0,0
10058174001,0,1,1,0,1,0,0,0,0
10058183001,0,1,0,0,0,0,0,0,0
10058184001,0,1,0,0,1,0,0,0,0
10058187001,0,1,0,0,0,0,0,0,0
10058193001,0,0,1,0,1,0,0,0,0
10058200001,0,1,0,0,0,0,0,0,0
10058212001,0,0,0,0,1,0,0,0,0
10058214001,0,0,0,0,1,0,0,0,0
10058216001,0,0,1,0,0,0,0,0,0
10058232001,0,1,1,0,0,0,0,0,0
10058240001,0,1,1,0,0,1,0,0,0
10058243001,0,0,0,0,1,0,0,0,0
10058259001,0,1,1,0,1,0,0,0,0
10058261001,0,1,0,0,0,0,0,0,0
10058268001,0,1,0,0,1,0,0,0,0
10058276001,0,0,1,0,0,0,0,0,0
10058279001,0,0,0,0,1,0,0,0,0
10058280001,0,0,0,0,1,0,0,0,0
10058286001,0,0,0,0,1,0,0,0,0
10058296001,0,0,1,0,1,0,0,0,0
10058301001,0,0,0,0,1,0,0,0,0
10058302001,0,1,0,0,0,0,0,0,0
10058305001,0,1,0,0,0,1,0,0,0
10058312001,0,0,1,0,1,0,0,0,0
10058313001,0,0,0,0,0,1,0,0,0
10058315001,0,1,0,0,0,0,0,0,0
10058318001,0,1,0,0,0,0,0,1,0
10058319001,0,0,0,0,1,0,0,0,0
10058326001,0,1,1,0,0,0,0,0,0
10058327001,0,1,1,0,0,0,0,0,0
10058329001,0,1,1,0,1,0,0,0,0
10058338001,0,1,1,0,0,0,0,0,0
10058340001,0,0,1,0,1,1,0,0,0
10058341001,0,1,0,0,0,0,0,0,0
10058343001,0,0,1,0,0,0,0,0,0
10058344001,0,0,1,0,0,0,0,0,0
10058348001,0,0,0,0,1,0,0,0,0
10058351001,0,1,0,0,1,0,0,0,0
10058355001,0,1,1,0,1,1,0,1,0
10058356001,0,0,0,0,1,0,0,0,0
10058357001,0,0,1,0,0,0,0,0,0
10058358001,0,0,0,0,1,0,0,0,0
10058368001,0,0,0,0,1,0,0,0,0
10058380001,0,1,0,0,1,0,0,0,0
10058386001,0,1,0,0,1,0,0,0,0
10058391001,0,0,1,0,1,0,0,0,0
10058412001,0,1,1,0,1,1,0,1,0
10058415001,0,0,0,0,1,0,0,0,0
10058420001,0,0,1,0,0,0,0,0,0
10058424001,0,0,1,0,1,1,0,0,0
10058437001,0,1,0,0,1,1,0,0,0
10058440001,0,0,0,0,1,0,0,0,0
10058443001,0,0,0,0,1,0,0,0,0
10058445001,0,1,0,0,1,0,0,0,0
10058471001,0,1,0,0,0,1,0,0,0
10058482001,0,1,0,0,1,0,0,0,0
10058484001,0,1,0,0,0,0,0,0,0
10058498001,0,1,1,0,1,0,0,0,0
10058501001,0,0,0,0,1,0,0,0,0
10058514001,0,1,1,0,0,0,0,0,0
10058521001,0,0,0,0,1,0,0,0,0
10058526001,0,0,1,0,1,0,0,0,0
10058528001,0,0,0,0,1,0,0,0,0
10058530001,0,1,0,0,0,0,0,0,0
10058532001,0,0,1,0,0,0,0,0,0
10058540001,0,1,0,0,0,0,0,0,0
10058547001,0,1,0,0,0,0,0,0,0
10058550001,0,0,0,0,1,1,0,0,0
10058553001,0,1,1,0,1,0,0,0,0
10058567001,0,0,0,0,1,0,0,0,0
10058572001,0,1,1,0,0,0,0,0,0
10058580001,0,1,0,0,0,0,0,0,0
10058583001,0,0,0,0,1,0,0,1,0
10058586001,0,1,1,0,0,0,0,0,0
10058588001,0,0,0,0,0,1,0,0,0
10058593001,0,1,0,0,0,0,0,0,0
10058595001,0,0,1,0,0,0,0,0,0
10058597001,0,1,0,0,0,0,0,0,0
10058598001,0,1,0,0,1,0,0,0,0
10058607001,0,0,1,0,1,0,0,0,0
10058620001,0,1,0,0,0,0,0,0,0
10058627001,0,1,0,0,0,0,0,0,0
10058653001,0,1,0,0,1,0,0,0,0
10058656001,0,1,0,0,0,0,0,0,0
10058661001,0,1,1,0,1,0,0,0,0
10058675001,0,1,0,0,0,0,0,0,0
10058677001,0,1,0,0,0,0,0,0,0
10058681001,0,1,1,0,1,0,0,0,0
10058682001,0,1,1,0,1,0,0,0,0
10058687001,0,0,1,0,0,0,0,0,0
