ID,fully connected layer,recurrent layer,pooling layer,convolutional layer,deconvolutional layer,dropout layer,softmax layer,subsampling layer,gru layer
10056527001,1,0,0,1,0,0,0,0,0
10056544001,0,0,0,0,0,1,0,0,0
10056554001,1,0,0,0,0,0,0,0,0
10056578001,1,0,0,1,0,0,0,0,0
10056586001,0,1,0,0,0,0,0,0,0
10056651001,0,0,0,1,0,0,0,0,0
10056662001,1,0,1,1,0,0,0,0,0
10056674001,0,0,1,1,1,0,0,0,0
10056678001,1,0,0,0,0,0,0,0,0
10056679001,0,0,0,1,0,0,0,0,0
10056730001,0,0,0,1,0,1,0,0,0
10056732001,0,0,0,0,0,0,1,0,0
10056744001,0,0,0,1,0,1,0,0,0
10056753001,1,0,0,0,0,0,0,0,0
10056756001,1,0,0,0,0,0,1,0,1
10056765001,0,0,0,1,0,0,0,0,0
10056783001,0,0,0,1,0,0,0,0,0
10056798001,0,0,1,0,0,0,0,0,0
10056822001,0,0,1,1,0,0,0,0,0
10056839001,1,0,0,1,0,0,0,0,0
10056850001,0,0,0,0,0,0,1,0,0
10056880001,0,0,1,1,0,0,0,0,0
10056891001,0,0,0,1,0,0,0,0,0
10056895001,0,0,0,0,0,0,1,0,0
10056919001,0,0,0,1,0,0,0,0,0
10056946001,1,0,0,1,0,1,0,0,0
10056950001,1,0,0,0,0,0,0,0,0
10056960001,0,0,1,1,0,0,0,0,0
10056965001,1,0,0,1,0,1,0,0,0
10056999001,0,1,0,1,0,0,0,0,0
10057000001,1,0,0,1,0,0,0,0,0
10057057001,0,0,0,0,0,0,1,0,0
10057060001,1,0,0,0,0,0,0,0,0
10057061001,0,0,0,1,1,0,0,0,0
10057085001,1,0,0,1,0,1,1,0,0
10057088001,0,0,0,1,0,0,0,0,0
10057092001,0,0,0,1,0,0,0,0,0
10057095001,0,0,0,1,0,0,0,0,0
10057105001,0,0,0,1,0,0,0,0,0
10057112001,0,0,1,1,0,1,0,0,0
10057119001,0,0,0,1,0,0,0,0,0
10057121001,0,0,0,1,0,0,0,0,0
10057125001,0,0,0,1,1,0,0,0,0
10057149001,1,0,1,1,0,0,0,0,0
10057156001,0,1,0,0,0,0,0,0,0
10057170001,1,0,1,1,1,0,0,0,0
10057180001,0,0,0,0,0,0,1,0,0
10057184001,0,0,1,0,0,0,0,0,0
10057188001,0,0,0,1,0,0,0,0,0
10057192001,1,0,0,1,1,0,0,0,0
10057202001,0,0,0,1,0,0,0,0,0
10057218001,0,0,0,1,0,0,0,0,0
10057225001,0,0,0,1,0,0,0,0,0
10057236001,1,0,1,0,0,0,1,0,0
10057250001,0,0,0,1,0,0,0,0,0
10057251001,1,0,1,1,0,0,0,0,0
10057252001,0,0,0,1,0,0,0,0,0
10057255001,0,0,0,1,1,0,0,0,0
10057264001,0,0,0,1,0,0,0,0,0
10057296001,1,0,1,1,1,1,0,0,0
10057338001,1,0,1,1,0,0,0,0,0
10057339001,0,0,0,1,0,0,0,0,0
10057344001,0,0,0,1,0,0,0,0,0
10057350001,0,0,0,1,0,0,0,0,0
10057355001,0,0,0,0,0,0,1,0,0
10057358001,1,0,0,1,0,0,0,0,0
10057361001,1,0,0,1,0,0,0,0,0
10057367001,0,0,0,1,0,0,0,0,0
10057373001,1,0,0,1,0,0,0,0,0
10057375001,1,0,0,0,0,0,0,0,0
10057380001,1,0,1,1,0,1,0,0,0
10057381001,1,0,0,1,0,0,1,0,0
10057387001,0,0,1,1,0,0,0,0,0
10057388001,0,0,0,1,0,0,0,0,0
10057405001,0,1,0,1,0,0,0,0,0
10057415001,1,0,0,1,0,0,1,0,0
10057431001,0,0,1,0,0,0,0,0,0
10057486001,0,0,0,1,0,0,0,0,0
10057492001,1,0,0,0,0,0,0,0,0
10057546001,0,0,1,1,0,0,1,0,0
10057552001,0,0,0,1,0,0,0,0,0
10057556001,0,0,0,1,0,1,0,0,1
10057564001,0,1,0,0,0,0,0,0,0
10057575001,1,0,1,1,0,0,0,0,0
10057584001,1,0,1,0,0,0,0,0,0
10057591001,1,0,0,1,0,0,0,0,0
10057610001,1,1,1,1,0,0,0,0,0
10057620001,0,0,0,1,0,0,0,0,1
10057624001,0,0,0,1,0,0,0,0,0
10057628001,1,1,0,0,0,0,0,0,0
10057674001,1,0,0,1,1,0,0,0,0
10057682001,0,0,0,0,0,0,0,0,1
10057691001,0,0,1,1,1,0,0,0,0
10057696001,0,0,0,1,0,0,0,0,0
10057716001,0,0,0,1,0,0,0,0,0
10057742001,0,0,0,1,0,0,0,0,0
10057756001,0,0,0,1,0,0,0,0,0
10057788001,0,0,0,1,0,0,0,0,0
10057792001,0,0,1,1,1,0,0,1,0
10057797001,1,0,0,0,0,0,0,0,0
10057817001,1,0,1,1,0,0,0,0,0
10057825001,0,0,1,1,0,0,0,0,0
10057829001,0,0,0,1,0,0,0,0,0
10057835001,0,0,0,0,0,1,1,0,0
10057837001,1,0,1,1,0,1,0,0,0
10057838001,0,0,0,1,0,0,0,0,0
10057845001,0,0,0,1,0,0,0,0,0
10057848001,0,0,0,1,0,0,0,0,0
10057855001,1,0,0,1,0,0,0,0,0
10057857001,0,0,0,0,0,0,1,0,0
10057864001,0,0,0,1,0,0,0,0,0
10057869001,0,0,0,1,0,0,0,0,0
10057870001,1,0,1,1,0,0,0,0,0
10057877001,1,0,1,1,0,0,0,0,0
10057881001,0,1,1,1,0,0,0,0,0
10057892001,0,0,1,0,0,0,0,0,0
10057893001,1,0,0,0,0,0,0,0,0
10057904001,1,0,0,0,0,0,1,0,0
10057916001,0,0,0,1,0,0,0,0,0
10057917001,1,0,0,0,0,0,0,0,0
10057920001,1,0,0,0,0,0,1,0,0
10057925001,1,0,1,1,0,0,0,0,0
10057941001,0,0,0,1,0,0,0,0,0
10057948001,1,0,0,0,0,0,0,0,0
10057951001,0,0,0,1,0,0,0,0,0
10057962001,0,0,0,1,0,0,0,0,0
10057967001,0,0,0,0,0,0,1,0,0
10057970001,0,0,1,1,0,0,0,0,0
10057976001,0,0,0,1,0,0,0,0,0
10057985001,0,0,0,1,0,0,0,0,0
10057987001,0,0,0,0,0,0,1,0,0
10057999001,0,0,0,1,0,0,0,0,0
10058017001,0,0,1,0,0,0,0,0,0
10058059001,0,0,0,1,0,0,0,0,0
10058064001,1,0,0,1,0,0,0,0,0
10058065001,0,0,0,1,0,0,0,0,0
10058086001,1,0,0,0,0,1,0,0,0
10058104001,0,0,0,1,0,0,0,0,0
10058114001,0,0,0,0,0,0,1,0,0
10058132001,0,0,0,1,0,0,0,0,0
10058135001,0,0,0,1,0,0,0,0,0
10058148001,1,0,1,1,0,0,0,0,0
10058161001,0,0,0,1,0,0,0,0,0
10058174001,1,0,1,1,0,0,1,0,0
10058183001,1,0,0,1,0,0,0,0,0
10058184001,0,0,1,1,0,0,0,0,0
10058187001,1,0,0,1,1,0,0,0,0
10058193001,1,0,0,0,0,0,0,0,0
10058214001,1,0,0,1,0,0,1,0,0
10058232001,1,0,0,0,0,0,0,0,0
10058259001,0,0,1,1,0,0,0,0,0
10058261001,0,0,0,1,0,0,0,0,0
10058268001,1,1,1,1,0,0,0,0,0
10058279001,0,0,0,1,0,0,0,0,0
10058286001,1,0,0,1,0,0,0,0,0
10058288001,0,0,0,1,0,0,0,0,0
10058295001,0,0,0,1,0,0,0,0,0
10058296001,1,0,0,0,0,0,0,0,0
10058301001,1,0,1,0,0,0,0,0,0
10058302001,0,0,0,1,0,0,0,0,0
10058313001,0,0,0,1,0,0,0,0,0
10058315001,0,0,0,1,0,0,0,0,0
10058319001,0,0,1,1,0,0,1,0,0
10058327001,0,0,0,1,0,0,0,0,0
10058329001,0,0,1,0,0,0,0,0,0
10058331001,0,0,0,1,0,0,0,0,0
10058335001,0,0,0,1,0,0,0,0,0
10058338001,0,0,0,1,1,0,0,0,0
10058341001,1,0,0,0,0,0,0,0,0
10058344001,0,0,0,1,0,0,0,0,0
10058348001,0,1,0,0,0,0,0,0,0
10058351001,0,0,1,0,0,0,0,0,0
10058355001,1,0,1,1,0,0,1,1,0
10058356001,1,0,0,1,0,0,0,0,0
10058357001,0,0,0,1,0,0,0,0,0
10058358001,0,0,1,1,0,0,1,0,0
10058368001,0,0,0,1,0,0,1,0,0
10058370001,0,0,1,1,0,0,0,0,0
10058380001,0,0,0,1,0,0,0,0,0
10058386001,0,0,0,1,0,0,0,0,0
10058391001,1,0,0,1,0,0,1,0,0
10058408001,0,0,0,1,0,0,0,0,0
10058412001,0,1,0,0,0,0,0,0,0
10058415001,0,0,1,1,0,0,1,0,0
10058424001,0,0,0,0,0,0,0,0,1
10058427001,1,0,0,0,0,0,0,0,0
10058440001,1,0,0,1,1,0,0,0,0
10058443001,0,0,0,1,1,0,0,0,0
10058445001,0,0,0,1,0,1,0,0,0
10058449001,0,0,0,1,0,0,0,0,0
10058471001,1,0,0,1,1,0,0,0,0
10058476001,1,0,0,0,0,0,0,0,0
10058482001,1,0,0,1,0,0,0,0,0
10058484001,0,0,0,1,0,0,0,0,0
10058498001,0,0,1,0,0,0,1,0,0
10058501001,1,0,0,0,0,0,1,0,0
10058504001,0,0,0,1,0,0,0,0,0
10058512001,0,0,1,1,0,0,0,0,0
10058514001,0,0,1,1,0,0,0,0,0
10058518001,0,0,0,1,0,0,0,0,0
10058521001,0,0,0,0,0,0,1,0,0
10058526001,1,0,0,0,0,1,0,0,0
10058532001,1,1,1,1,0,0,0,0,0
10058534001,0,0,0,1,0,0,0,0,0
10058540001,0,0,0,1,0,0,0,0,0
10058550001,0,0,0,0,0,0,1,0,0
10058559001,0,0,0,1,0,0,0,0,0
10058567001,1,0,0,1,0,0,0,0,0
10058571001,0,0,0,1,0,0,0,0,0
10058572001,0,0,0,1,0,0,0,0,0
10058576001,0,0,0,1,0,0,0,0,0
10058580001,0,0,0,1,0,0,0,0,0
10058583001,1,0,1,1,0,0,0,0,0
10058586001,1,0,0,0,0,0,0,0,0
10058588001,1,0,0,1,0,0,0,0,0
10058593001,1,0,1,1,0,0,0,0,0
10058597001,1,0,0,1,0,0,0,0,0
10058598001,0,0,1,0,0,0,0,0,0
10058607001,1,0,1,1,0,0,0,0,0
10058620001,0,0,0,1,0,0,0,0,0
10058622001,0,0,0,1,0,0,0,0,0
10058627001,1,0,0,1,0,0,0,0,0
10058646001,0,0,1,1,0,0,0,0,0
10058653001,1,0,1,0,0,1,0,0,0
10058656001,1,0,0,1,0,0,0,0,0
10058675001,0,0,0,1,1,0,0,0,0
10058677001,0,0,0,1,0,1,0,0,0
10058681001,1,0,1,1,0,0,0,0,0
10058687001,1,0,0,1,0,0,0,0,0
10058689001,1,0,1,1,0,0,1,0,0
10058691001,1,0,0,1,0,0,0,0,0
10058700001,0,0,0,1,0,0,0,0,0
10058702001,1,0,0,0,0,0,0,0,0
10058717001,0,1,0,1,0,0,0,0,0
10058719001,0,0,0,1,0,0,0,0,0
10058731001,0,1,0,1,0,0,0,0,0
10058750001,0,0,0,1,0,0,0,0,0
10058751001,0,0,0,1,0,0,0,0,0
10058753001,0,0,1,0,0,1,0,0,0
10058763001,1,0,1,1,0,0,0,0,0
10058769001,0,0,0,1,0,0,0,0,0
10058779001,0,0,0,1,0,0,0,0,0
10058782001,0,0,1,1,0,0,0,0,0
10058784001,0,0,0,1,0,0,0,0,0
10058787001,1,0,0,0,0,0,0,0,0
10058799001,0,0,0,1,0,0,0,0,0
10058802001,1,0,0,0,0,0,0,0,0
10058804001,1,0,1,1,0,0,0,0,1
10058810001,0,0,0,1,0,0,0,0,0
10058819001,0,0,0,1,0,0,0,0,0
10058823001,0,0,0,1,0,0,0,0,0
10058831001,0,0,0,1,0,0,0,0,0
10058832001,0,0,0,1,0,0,0,0,0
10058833001,0,0,1,0,0,0,0,0,0
10058840001,1,0,1,1,0,1,0,0,0
10058841001,1,0,1,0,0,0,0,0,0
10058842001,0,0,1,1,0,0,0,0,0
10058846001,0,0,0,1,0,0,0,0,0
10058847001,0,0,0,1,0,0,0,0,0
10058851001,0,0,0,1,0,0,0,0,0
10058863001,0,0,1,0,0,0,0,0,0
10058870001,0,0,0,1,0,0,0,0,0
10058874001,1,0,1,1,0,0,0,0,0
10058875001,0,0,0,1,0,0,0,0,0
10058877001,1,0,0,1,0,0,0,0,0
10058883001,1,0,1,0,0,0,0,0,0
10058892001,1,0,1,0,0,0,0,0,0
10058893001,0,0,0,1,0,0,0,0,0
10058909001,0,0,0,1,0,0,0,0,0
10058913001,1,0,0,1,0,0,1,0,0
10058914001,0,0,1,1,0,0,0,0,1
10058918001,0,0,0,1,0,0,0,0,0
10058919001,0,0,0,1,0,0,0,0,0
10058934001,0,0,0,1,0,0,0,0,0
10058935001,1,0,1,1,0,0,0,0,0
10058942001,0,0,0,1,0,0,0,0,0
10058946001,0,0,0,1,0,0,0,0,0
10058968001,1,0,0,0,0,0,0,0,0
10058977001,0,0,0,0,0,0,1,0,0
10058981001,0,0,0,1,0,0,0,0,0
10058982001,0,0,0,1,0,0,0,0,0
10058983001,0,0,0,1,0,0,0,0,0
10058991001,0,0,0,1,0,0,0,0,0
10059005001,1,0,1,1,0,0,0,0,0
10059013001,1,0,1,1,0,0,1,0,0
10059014001,1,0,0,1,0,0,0,0,0
10059016001,0,0,0,1,0,0,0,0,0
10059018001,0,0,1,1,0,0,0,0,0
10059031001,1,0,0,1,0,0,0,0,0
10059035001,0,0,1,0,0,0,0,0,0
10059040001,0,0,1,1,0,0,0,0,0
10059050001,0,1,0,0,0,0,0,0,0
10059061001,1,0,0,1,0,0,0,0,0
10059070001,0,0,0,1,0,0,0,0,0
10059091001,1,0,0,1,0,0,0,0,0
10059106001,0,0,1,1,0,0,0,0,0
10059107001,0,0,0,1,0,0,0,0,0
10059128001,0,0,0,1,0,0,0,0,0
10059133001,0,0,1,1,0,0,0,0,0
10059145001,0,1,0,1,0,0,0,0,0
10059149001,0,0,0,0,0,0,1,0,0
10059162001,0,0,1,1,0,0,0,0,0
10059180001,1,0,0,1,0,0,0,0,0
10059189001,0,0,0,1,0,0,0,0,0
10059197001,0,0,1,1,0,0,0,0,0
10059199001,0,0,1,1,0,0,0,0,0
10059200001,0,0,0,1,0,0,0,0,0
10059208001,1,0,1,1,0,0,0,0,0
10059213001,0,0,0,1,0,0,0,0,0
10059215001,1,1,0,0,0,0,0,0,0
10059217001,0,0,0,1,0,0,0,0,0
10059226001,0,0,0,1,0,0,0,0,0
10059238001,1,0,0,1,0,0,0,0,0
10059242001,1,0,0,0,0,0,0,0,0
10059264001,1,0,0,1,0,0,0,0,0
10059268001,1,1,1,1,0,0,0,0,0
10059270001,0,0,0,1,0,0,0,0,0
10059287001,1,0,1,1,0,0,0,0,0
10059294001,0,0,0,1,0,0,0,0,0
10059297001,1,0,0,0,0,0,0,0,0
10059299001,0,0,0,1,0,0,0,0,0
10059312001,0,0,1,0,0,0,0,0,0
10059314001,0,0,0,1,0,0,0,0,0
10059331001,0,0,1,0,0,0,0,0,0
10059334001,1,0,1,1,0,0,1,0,0
10059337001,1,0,1,1,0,1,1,0,0
10059339001,0,0,1,0,0,0,0,0,0
10059352001,0,0,1,0,0,0,0,0,0
10059362001,0,0,1,1,0,0,0,0,0
10059369001,1,0,0,1,0,0,0,0,0
10059382001,1,0,1,1,0,0,0,0,0
10059387001,0,0,0,0,0,0,1,0,0
10059393001,0,0,1,0,0,0,0,0,0
10059397001,1,0,0,0,0,0,1,0,0
10059410001,1,0,0,1,0,0,0,0,0
10059414001,1,0,0,1,0,0,0,0,0
10059431001,1,0,0,0,0,0,0,0,0
10059439001,0,0,0,1,1,0,0,0,0
10059457001,0,0,0,1,0,0,0,0,0
10059488001,0,0,0,1,0,0,0,0,0
10059508001,0,0,0,1,0,0,0,0,0
10059517001,0,0,0,1,0,0,0,0,0
10059536001,0,0,0,1,0,0,0,0,0
10059547001,1,0,1,1,1,0,0,0,0
10059568001,0,0,0,1,0,0,0,0,0
10059572001,0,0,0,1,0,0,0,0,0
10059573001,1,0,0,1,0,0,0,0,0
10059575001,0,0,1,0,0,0,0,0,0
10059578001,1,0,0,1,0,0,0,0,0
10059580001,0,0,0,1,0,0,0,0,0
10059592001,1,0,0,1,0,0,0,0,0
10059617001,0,0,0,1,0,0,0,0,0
10059636001,1,0,0,1,0,0,0,0,0
10059643001,1,0,0,1,0,0,1,0,0
10059651001,1,0,1,1,0,0,0,0,0
10059654001,0,0,0,1,0,0,0,0,0
10059659001,0,0,0,1,0,0,0,0,0
10059662001,0,0,0,1,0,0,0,0,0
10059663001,0,0,0,1,0,0,0,0,0
10059666001,1,0,0,1,0,1,0,0,0
10059669001,0,0,0,0,0,0,1,0,0
10059681001,1,0,0,1,0,0,0,0,0
10059690001,0,0,0,1,0,0,0,0,0
10059694001,1,0,0,0,0,0,0,0,0
10059695001,0,0,0,1,0,1,0,0,0
10059697001,0,0,0,1,0,0,0,0,0
10059698001,1,0,0,1,0,0,0,0,0
10059700001,1,0,0,0,0,0,0,0,0
10059705001,0,0,0,1,0,0,0,0,0
10059715001,1,0,0,1,0,0,0,0,0
10059727001,0,0,0,1,0,0,0,0,0
10059746001,0,0,1,0,0,1,0,0,0
10059748001,1,0,0,0,0,0,0,0,0
10059760001,1,0,0,1,0,0,0,0,0
10059772001,0,0,1,1,0,0,1,0,0
10059773001,0,0,0,1,0,0,0,0,0
10059776001,0,0,1,1,0,0,0,0,0
10059782001,1,0,1,1,0,0,0,0,0
10059784001,0,0,0,1,0,0,0,0,0
10059789001,1,0,0,1,0,0,0,0,0
10059797001,1,0,1,1,0,1,0,0,0
10059799001,1,0,0,1,0,0,0,0,0
10059804001,0,0,1,1,1,0,0,0,0
10059819001,0,0,0,1,0,0,0,0,0
10059822001,0,0,0,1,0,0,0,0,0
10059837001,1,0,1,0,0,0,0,0,0
10059844001,1,0,0,0,0,0,0,0,0
10059845001,0,1,0,0,0,0,0,0,0
10059846001,1,0,1,1,0,0,0,0,0
10059850001,1,0,1,1,0,0,1,0,0
10059861001,1,0,0,0,0,0,0,0,0
10059876001,0,0,0,1,0,0,0,0,0
10059892001,0,0,0,0,0,0,1,0,0
10059915001,1,0,0,1,0,0,0,0,0
10059917001,0,0,0,1,0,0,0,0,0
10059934001,1,0,0,1,0,0,0,0,0
10059940001,1,0,1,0,1,0,0,0,0
10059951001,1,0,0,1,0,0,0,0,0
10059970001,1,0,0,0,0,0,0,0,0
10059976001,0,0,1,0,0,0,0,0,0
10060015001,1,0,1,1,0,0,0,0,0
10060022001,1,0,0,0,0,0,0,0,0
10060031001,1,0,0,0,0,0,0,0,0
10060044001,1,0,0,1,0,0,0,0,0
10060048001,1,0,1,1,1,0,0,0,0
10060059001,1,0,1,1,0,0,0,0,0
10060102001,1,0,0,1,0,0,1,0,0
10060128001,1,0,1,1,0,0,0,0,0
10060129001,1,0,0,1,0,0,0,0,0
10060139001,1,0,1,1,0,1,1,0,0
10060144001,0,0,0,1,0,0,0,0,0
10060164001,0,0,0,1,0,0,0,0,0
10060169001,0,0,0,1,0,0,0,0,0
10060198001,1,0,1,1,0,0,0,0,0
10060214001,1,0,0,1,0,0,0,0,0
10060217001,1,0,0,0,0,0,0,0,0
10060223001,0,0,0,1,0,0,0,0,0
10060224001,0,0,0,1,0,0,0,0,0
10060240001,1,0,1,1,0,0,0,0,0
10060241001,0,0,0,1,0,0,0,0,0
10060248001,1,0,0,0,0,0,0,0,0
10060264001,1,0,0,1,0,0,0,0,0
10060273001,0,0,0,1,0,0,0,0,0
10060277001,0,0,0,1,0,0,0,0,0
10060286001,0,0,1,1,0,0,0,0,0
10060289001,1,0,0,0,0,0,0,0,0
10060290001,1,0,0,1,0,0,0,0,0
10060320001,1,0,0,1,0,0,0,0,0
10060344001,0,0,0,1,1,0,0,0,0
10060350001,0,0,0,0,0,1,0,0,0
10060380001,0,0,0,1,0,0,0,0,0
10060384001,0,0,0,1,0,0,0,0,0
10060395001,1,0,0,1,0,0,0,0,0
10060406001,1,0,0,1,0,0,0,0,0
10060417001,1,0,0,1,0,0,0,0,0
10060424001,1,0,0,1,1,0,0,0,0
10060425001,0,0,0,1,0,1,0,0,0
10060429001,1,0,1,1,1,0,0,0,0
10060441001,0,0,1,1,0,0,0,0,0
10060448001,0,0,0,1,0,0,0,0,0
10060455001,0,0,0,1,0,0,0,0,0
10060487001,0,0,0,1,0,0,0,0,0
10060489001,1,0,0,1,0,0,1,0,0
10060496001,1,0,1,1,0,0,0,0,0
10060566001,1,0,0,0,0,0,0,0,0
10060592001,0,0,1,1,1,0,0,0,0
10060601001,0,0,1,1,0,0,0,0,0
10060602001,1,0,0,1,0,0,0,0,0
10060612001,0,0,1,1,0,0,0,0,0
10060613001,1,0,0,1,0,0,0,0,0
10060617001,0,0,0,0,0,1,0,0,0
10060618001,1,0,0,1,0,0,0,0,0
10060627001,1,0,0,1,0,0,0,0,0
10060628001,1,0,0,1,0,0,0,0,0
10060633001,1,0,0,1,0,0,0,0,0
10060653001,0,0,0,1,0,1,0,0,0
10060735001,0,0,1,1,0,0,0,0,0
10060767001,0,0,0,1,0,0,0,0,0
10060772001,0,0,1,0,0,0,0,0,0
10060782001,0,0,0,1,0,0,1,0,0
10060791001,0,0,0,0,1,0,0,0,0
10060796001,1,0,0,1,0,0,0,0,0
10060810001,1,0,0,1,0,0,0,0,0
10060816001,0,0,0,1,0,0,0,0,0
10060833001,0,0,0,1,0,0,0,0,0
10060840001,0,1,0,0,0,0,0,0,0
10060876001,1,1,0,1,0,0,0,0,0
10060894001,0,1,1,0,0,0,0,0,0
10060896001,0,0,0,1,0,0,0,0,0
10060913001,1,0,0,0,0,0,0,0,1
10060914001,1,0,0,1,0,0,0,0,0
10060935001,1,0,1,1,0,1,1,0,0
10060938001,1,0,0,0,0,0,0,0,0
10060949001,1,0,0,0,0,0,0,0,0
10060952001,1,0,1,1,0,0,0,1,0
10060953001,0,0,0,1,0,0,0,0,0
10060962001,0,0,0,1,0,0,0,0,0
10060973001,0,0,0,1,0,0,0,0,0
10060976001,1,0,1,1,1,0,0,0,0
10060979001,1,0,0,1,0,0,0,0,0
10060989001,1,0,0,0,0,0,0,0,0
10061005001,1,0,0,0,0,0,0,0,0
10061021001,1,0,0,1,0,0,0,0,0
10061036001,0,0,0,1,0,0,0,0,0
10061045001,0,0,0,1,0,0,0,0,0
10061053001,1,0,1,1,0,0,0,0,0
10061067001,0,0,0,1,0,1,1,0,0
10061070001,0,0,0,0,0,0,1,0,0
10061091001,0,0,0,1,0,1,0,0,0
10061108001,1,0,1,1,0,0,0,0,0
10061122001,0,0,0,1,0,0,0,0,0
10061126001,0,0,1,0,0,0,0,0,0
10061127001,0,0,0,1,0,0,0,0,0
10061133001,0,0,1,1,0,0,0,0,0
10061158001,0,0,0,1,0,0,0,0,0
10061171001,0,0,0,1,0,0,0,0,0
10061204001,0,0,0,1,0,0,0,0,0
10061205001,0,1,0,0,0,0,0,0,0
10061214001,1,0,1,1,0,0,0,1,0
10061215001,1,0,0,1,0,0,1,0,0
10061229001,1,0,0,0,0,0,0,0,0
10061243001,0,0,0,1,0,0,0,0,0
10061257001,1,0,1,1,0,0,0,0,0
10061276001,0,0,0,1,0,0,0,0,0
10061298001,0,0,0,1,0,0,0,0,0
10061309001,1,1,0,0,0,0,0,0,0
10061324001,0,0,0,1,0,0,0,0,0
10061352001,0,0,1,1,1,0,1,0,0
10061378001,0,0,0,0,0,0,1,0,0
10061384001,1,0,1,1,0,0,0,0,0
10061386001,0,0,0,1,0,0,0,0,0
10061389001,1,0,0,0,0,0,0,0,0
10061458001,0,0,0,1,0,0,0,0,0
10061462001,0,0,0,1,0,0,0,0,0
10061468001,0,0,0,1,0,0,0,0,0
10061471001,1,0,1,0,0,0,0,0,0
10061477001,0,1,0,0,0,0,0,0,0
10061483001,0,0,0,1,0,0,0,0,0
10061490001,0,0,0,0,0,1,1,0,0
10061500001,0,0,0,1,0,0,0,0,0
10061524001,0,0,0,1,0,0,0,0,0
10061529001,0,0,0,0,0,0,1,0,0
10061532001,1,0,1,1,0,0,0,0,0
10061553001,1,0,0,0,0,0,0,0,0
10061565001,1,0,1,1,0,0,0,0,0
10061566001,1,0,0,0,0,0,0,0,0
10061569001,1,0,0,1,0,0,0,0,0
10061584001,1,0,1,1,0,0,1,0,0
10061589001,0,0,1,1,0,0,0,0,0
10061596001,1,0,0,0,0,0,0,0,0
10061652001,0,0,0,1,0,1,0,0,0
10061665001,1,0,1,1,0,0,1,0,0
10061669001,0,1,0,0,0,0,0,0,0
10061677001,1,0,0,1,0,0,0,0,0
10061688001,0,0,0,1,0,0,0,0,0
10061707001,0,0,0,1,0,0,0,0,0
10061759001,0,0,0,1,0,0,0,0,0
10061760001,0,0,0,1,0,0,0,0,0
10061766001,1,0,0,1,0,0,0,0,0
10061768001,0,0,0,1,0,0,0,0,0
10061772001,0,0,0,1,0,0,0,0,0
10061803001,0,0,0,1,0,0,0,0,0
10061809001,1,0,0,1,0,0,0,0,0
10061828001,0,0,1,1,0,0,0,0,0
10061852001,1,0,0,1,0,0,0,0,0
10061863001,0,0,1,1,0,1,0,0,0
10061864001,0,0,0,1,0,0,0,0,0
10061891001,1,0,0,0,0,0,0,0,0
10061892001,1,0,0,0,0,0,0,0,0
10061932001,1,1,1,1,0,0,0,0,0
10061936001,1,0,0,1,0,0,0,0,0
10061942001,1,0,1,0,0,0,0,0,0
10061953001,1,0,0,1,0,0,0,0,0
10061958001,0,0,0,0,0,0,0,0,1
10061983001,1,0,0,0,0,0,0,0,0
10062014001,1,0,0,1,0,0,0,0,0
10062020001,1,0,0,1,0,0,0,0,0
10062032001,1,0,1,1,0,0,0,0,0
10062042001,1,0,0,1,0,0,0,0,0
10062044001,1,0,0,1,0,0,0,0,0
10062047001,1,0,0,1,0,0,0,0,0
10062049001,1,0,1,1,0,0,0,0,0
10062052001,1,0,1,1,0,0,1,0,0
10062053001,0,0,0,1,0,0,0,0,0
10062072001,1,0,0,1,1,1,0,0,0
10062097001,1,0,0,0,0,0,0,0,0
10062119001,0,0,1,1,0,0,0,0,0
10062132001,1,0,0,1,0,0,0,0,0
10062136001,0,0,0,1,0,0,0,0,0
10062137001,1,0,0,0,0,0,0,0,0
10062140001,0,0,0,1,0,0,0,0,0
10062176001,1,1,0,1,0,0,0,0,0
10062188001,0,0,0,0,0,0,1,0,0
10062191001,0,0,0,1,0,0,0,0,0
10062193001,0,0,1,0,0,0,0,0,0
10062199001,0,0,0,1,1,0,0,0,0
10062212001,0,1,0,1,0,0,0,0,0
10062214001,1,0,0,0,0,1,0,0,0
10062227001,1,0,0,0,0,0,0,0,0
10062239001,0,0,0,0,0,1,0,0,0
10062246001,1,0,0,1,0,0,0,0,0
10062259001,0,0,1,1,0,0,1,0,0
10062278001,1,0,0,0,0,0,0,0,0
10062307001,0,0,1,0,0,0,0,0,0
10062329001,1,0,0,0,0,0,0,0,0
10062335001,1,0,0,0,0,0,0,0,0
10062344001,0,0,0,1,0,0,0,0,0
10062347001,0,0,1,0,0,0,1,0,0
10062365001,0,0,1,1,1,0,0,0,0
10062374001,0,0,0,1,0,0,0,1,0
10062393001,1,1,0,0,0,0,0,0,0
10062400001,1,0,1,1,0,0,1,0,0
10062411001,1,0,0,0,0,0,0,0,0
10062439001,0,0,0,1,0,0,0,0,0
10062455001,0,0,0,1,0,0,0,0,0
10062469001,0,0,0,0,0,0,1,0,0
10062477001,1,0,0,1,0,0,1,0,0
10062487001,1,0,0,1,0,0,0,0,0
10062561001,1,0,1,1,0,0,0,0,0
10062573001,0,0,0,1,0,0,0,0,0
10062576001,0,0,1,1,0,0,1,0,0
10062595001,1,1,1,1,0,0,0,0,0
10062607001,0,0,0,0,1,0,0,0,0
10062629001,0,0,0,1,0,0,0,0,0
10062647001,0,0,0,1,0,0,0,0,0
